Los Ríos;Babahoyo;Clemente Baquerizo
Los Ríos;Babahoyo;Dr. Camilo Ponce
Los Ríos;Babahoyo;El Salto
Los Ríos;Babahoyo;Febres Cordero - Babahoyo
Los Ríos;Babahoyo;La Unión - Babahoyo
Los Ríos;Babahoyo;Pimocha
Los Ríos;Buena Fe;11 de Octubre
Los Ríos;Buena Fe;7 de Agosto
Los Ríos;Buena Fe;Patricia Pilar
Los Ríos;Buena Fe;San Jacinto de Buena Fe
Los Ríos;Mocache;Mocache
Los Ríos;Montalvo;Montalvo - Montalvo
Los Ríos;Montalvo;Montalvo - Montalvo
Los Ríos;Palenque;Palenque
Los Ríos;Puebloviejo;Puebloviejo
Los Ríos;Quevedo;24 de Mayo
Los Ríos;Quevedo;Guayacán
Los Ríos;Quevedo;La Esperanza - Quevedo
Los Ríos;Quevedo;Nicolás Infante Díaz
Los Ríos;Quevedo;Quevedo
Los Ríos;Quevedo;San Camilo
Los Ríos;Quevedo;San Carlos - Quevedo
Los Ríos;Quevedo;San Cristóbal - Quevedo
Los Ríos;Quevedo;Siete de Octubre
Los Ríos;Quevedo;Venus del Río Quevedo
Los Ríos;Quevedo;Viva Alfaro
Los Ríos;Quinsaloma;Quinsaloma
Los Ríos;Puebloviejo;Puerto Pechiche
Los Ríos;Puebloviejo;San Juan de Puebloviejo
Los Ríos;Urdaneta;Catarama
Los Ríos;Urdaneta;Ricaurte - Urdaneta
Los Ríos;Valencia;Valencia
Los Ríos;Ventanas;Ventanas
Los Ríos;Ventanas;Zapotal
Los Ríos;Vinces;Antonio Sotomayor
Los Ríos;Vinces;Vinces
Manabí;24 de Mayo;Arq. Sixto Durán Ballén
Manabí;24 de Mayo;Bellavista - 24 de Mayo
Manabí;24 de Mayo;Noboa
Manabí;24 de Mayo;Sucre - 24 de Mayo
Manabí;Bolívar - Manabí;Calceta
Manabí;Bolívar - Manabí;Membrillo
Manabí;Bolívar - Manabí;Quiroga - Bolívar
Manabí;Chone;Boyacá
Manabí;Chone;Canuto
Manabí;Chone;Chibunga
Manabí;Chone;Chone
Manabí;Chone;Convento
Manabí;Chone;Eloy Alfaro - Chone
Manabí;Chone;Ricaurte - Chone
Manabí;Chone;San Antonio - Chone
Manabí;Chone;Santa Rita - Chone
Manabí;El Carmen;4 de Diciembre
Manabí;El Carmen;El Carmen - El Carmen
Manabí;El Carmen;El Maicito
Manabí;El Carmen;San Pedro de Suma
Manabí;Flavio Alfaro;Flavio Alfaro
Manabí;Flavio Alfaro;San Francisco de Novillo
Manabí;Flavio Alfaro;Zapallo
Manabí;Jama;Jama
Manabí;Jaramijó;Jaramijó
Manabí;Jipijapa;América
Manabí;Jipijapa;Dr. Miguel Morán Lucio
Manabí;Jipijapa;El Anegado
Manabí;Jipijapa;Julcuy
Manabí;Jipijapa;La Unión - Jipijapa
Manabí;Jipijapa;Manuel Inocencio Parrales y Guale
Manabí;Jipijapa;Membrillal
Manabí;Jipijapa;Pedro Pablo Gómez
Manabí;Jipijapa;Puerto Cayo
Manabí;Jipijapa;San Lorenzo de Jipijapa
Manabí;Junín;Junín
Manabí;Manta;Eloy Alfaro - Manta
Manabí;Manta;Los Esteros
Manabí;Manta;Manta
Manabí;Manta;San Lorenzo - Manta
Manabí;Manta;San Mateo - Manta
Manabí;Manta;Santa Marianita - Manta
Manabí;Manta;Tarqui - Manta
Manabí;Montecristi;Aníbal San Andrés
Manabí;Montecristi;El Colorado
Manabí;Montecristi;La Pila
Manabí;Montecristi;Leonidas Proaño
Manabí;Montecristi;Montecristi
Manabí;Olmedo - Manabí;Olmedo - Olmedo, Manabí
Manabí;Paján;Campozano
Manabí;Paján;Cascol
Manabí;Paján;Guale
Manabí;Paján;Lascano
Manabí;Paján;Paján
Manabí;Pedernales;10 de Agosto - Pedernales
Manabí;Pedernales;Atahualpa - Pedernales
Manabí;Pedernales;Cojimíes
Manabí;Pedernales;Pedernales
Manabí;Pichincha;Barraganete
Manabí;Pichincha;Pichincha
Manabí;Pichincha;San Sebastián - Pichincha
Manabí;Portoviejo;12 de Marzo
Manabí;Portoviejo;18 de Octubre
Manabí;Portoviejo;Abdón Calderón - Portoviejo
Manabí;Portoviejo;Alhajuela
Manabí;Portoviejo;Andrés de Vera
Manabí;Portoviejo;Chirijos - Portoviejo
Manabí;Portoviejo;Colón
Manabí;Portoviejo;Crucita
Manabí;Portoviejo;Francisco Pacheco
Manabí;Portoviejo;Picoazá
Manabí;Portoviejo;Portoviejo
Manabí;Portoviejo;Pueblo Nuevo
Manabí;Portoviejo;Riochico
Manabí;Portoviejo;San Pablo - Portoviejo
Manabí;Portoviejo;San Plácido
Manabí;Portoviejo;Simón Bolívar - Portoviejo
Manabí;Puerto López;Machalilla
Manabí;Puerto López;Puerto López
Manabí;Puerto López;Salango
Manabí;Rocafuerte;Rocafuerte - Rocafuerte
Manabí;San Vicente;Canoa
Manabí;San Vicente;San Vicente - San Vicente
Manabí;Santa Ana;Ayacucho - Santa Ana
Manabí;Santa Ana;Honorato Vásquez - Santa Ana
Manabí;Santa Ana;La Unión - Santa Ana
Manabí;Santa Ana;Lodana
Manabí;Santa Ana;San Pablo de Pueblo Nuevo
Manabí;Santa Ana;Santa Ana - Santa Ana
Manabí;Sucre;Bahía de Caráquez
Manabí;Sucre;Charapotó
Manabí;Sucre;Leonidas Plaza
Manabí;Sucre;San Isidro - Sucre
Manabí;Tosagua;Ángel Pedro Giler
Manabí;Tosagua;Bachillero
Manabí;Tosagua;Tosagua
Morona Santiago;Gualaquiza;Amazonas
Morona Santiago;Gualaquiza;Bermejos
Morona Santiago;Gualaquiza;Bomboiza
Morona Santiago;Gualaquiza;Chigüinda
Morona Santiago;Gualaquiza;El Ideal
Morona Santiago;Gualaquiza;El Rosario - Gualaquiza
Morona Santiago;Gualaquiza;Gualaquiza
Morona Santiago;Gualaquiza;Mercedes Molina
Morona Santiago;Gualaquiza;Nueva Tarqui
Morona Santiago;Gualaquiza;San Miguel de Cuyes
Morona Santiago;Huamboya;Chiguaza
Morona Santiago;Huamboya;Huamboya
Morona Santiago;Limón Indanza;General Plaza
Morona Santiago;Limón Indanza;Indanza
Morona Santiago;Limón Indanza;San Antonio - Limón Indanza
Morona Santiago;Limón Indanza;San Miguel de Conchay
Morona Santiago;Limón Indanza;Santa Susana de Chiviaza
Morona Santiago;Limón Indanza;Yunganza
Morona Santiago;Logroño;Logroño
Morona Santiago;Logroño;Shimpis
Morona Santiago;Logroño;Yaupi
Morona Santiago;Morona;Alshi
Morona Santiago;Morona;Cuchaentza
Morona Santiago;Morona;General Proaño
Morona Santiago;Morona;Macas
Morona Santiago;Morona;Río Blanco
Morona Santiago;Morona;San Isidro - Morona
Morona Santiago;Morona;Sevilla Don Bosco
Morona Santiago;Morona;Sinaí
Morona Santiago;Morona;Zúñac
Morona Santiago;Pablo Sexto;Pablo Sexto
Morona Santiago;Palora;16 de Agosto
Morona Santiago;Palora;Arapicos
Morona Santiago;Palora;Cumandá - Palora
Morona Santiago;Palora;Palora
Morona Santiago;Palora;Sangay
Morona Santiago;San Juan Bosco;Pan de Azúcar
Morona Santiago;San Juan Bosco;San Carlos de Limón
Morona Santiago;San Juan Bosco;San Jacinto de Wakambeis
Morona Santiago;San Juan Bosco;San Juan Bosco
Morona Santiago;San Juan Bosco;Santiago de Pananza
Morona Santiago;Santiago;Chupianza
Morona Santiago;Santiago;Copal
Morona Santiago;Santiago;Patuca
Morona Santiago;Santiago;San Francisco de Chinimbimi
Morona Santiago;Santiago;San Luis de El Acho
Morona Santiago;Santiago;Santiago de Méndez
Morona Santiago;Santiago;Tayuza
Morona Santiago;Sucúa;Asunción - Sucúa
Morona Santiago;Sucúa;Huambi
Morona Santiago;Sucúa;Santa Marianita de Jesús
Morona Santiago;Sucúa;Sucúa
Morona Santiago;Taisha;Huasaga
Morona Santiago;Taisha;Macuma
Morona Santiago;Taisha;Pumpuentsa
Morona Santiago;Taisha;Taisha
Morona Santiago;Taisha;Tuutinentza
Morona Santiago;Tiwintza;San José de Morona
Morona Santiago;Tiwintza;Tiwintza
Napo;Archidona;Archidona
Napo;Archidona;Cotundo
Napo;Archidona;San Pablo de Ushpayacu
Napo;Carlos Julio Arosemena Tola;Carlos Julio Arosemena Tola
Napo;El Chaco;Díaz de Pineda
Napo;El Chaco;El Chaco
Napo;El Chaco;Linares
Napo;El Chaco;Oyacachi
Napo;El Chaco;Santa Rosa - El Chaco
Napo;El Chaco;Sardinas
Napo;Quijos;Baeza
Napo;Quijos;Cosanga
Napo;Quijos;Cuyuja
Napo;Quijos;Papallacta
Napo;Quijos;San Francisco de Borja
Napo;Quijos;Sumaco
Napo;Tena;Ahuano
Napo;Tena;Chontapunta
Napo;Tena;Pano
Napo;Tena;Puerto Misahuallí
Napo;Tena;Puerto Napo
Napo;Tena;Tálag
Napo;Tena;Tena
Orellana;Aguarico;Augusto Rivadeneira
Orellana;Aguarico;Cononaco
Orellana;Aguarico;Nuevo Rocafuerte
Orellana;Aguarico;Santa María de Huiririma
Orellana;Aguarico;Tiputini
Orellana;Aguarico;Yasuní
Orellana;La Joya de los Sachas;Enokanqui
Orellana;La Joya de los Sachas;La Joya de los Sachas
Orellana;La Joya de los Sachas;Lago San Pedro
Orellana;La Joya de los Sachas;Pompeya
Orellana;La Joya de los Sachas;Rumipamba - La Joya de los Sachas
Orellana;La Joya de los Sachas;San Carlos - La Joya de los Sachas
Orellana;La Joya de los Sachas;San Sebastián del Coca
Orellana;La Joya de los Sachas;Tres de Noviembre
Orellana;La Joya de los Sachas;Unión Milagreña
Orellana;Loreto;Ávila
Orellana;Loreto;Loreto
Orellana;Loreto;Puerto Murialdo
Orellana;Loreto;San José de Dahuano
Orellana;Loreto;San José de Payamino
Orellana;Loreto;San Vicente de Huaticocha
Orellana;Orellana;Alejandro Labaca
Orellana;Orellana;Dayuma
Orellana;Orellana;El Dorado - Orellana
Orellana;Orellana;El Edén
Orellana;Orellana;García Moreno - Orellana
Orellana;Orellana;Inés Arango
Orellana;Orellana;La Belleza
Orellana;Orellana;Nuevo Paraíso - Orellana
Orellana;Orellana;Puerto Francisco de Orellana (El Coca)
Orellana;Orellana;San José de Guayusa
Orellana;Orellana;San Luis de Armenia
Orellana;Orellana;Taracoa
Pastaza;Arajuno;Arajuno
Pastaza;Arajuno;Curaray
Pastaza;Mera;Madre Tierra
Pastaza;Mera;Mera
Pastaza;Mera;Shell
Pastaza;Pastaza;10 de Agosto - Pastaza
Pastaza;Pastaza;Canelos
Pastaza;Pastaza;El Triunfo - Pastaza
Pastaza;Pastaza;Fátima
Pastaza;Pastaza;Montalvo - Pastaza
Pastaza;Pastaza;Montalvo - Pastaza
Pastaza;Pastaza;Pomona
Pastaza;Pastaza;Puyo
Pastaza;Pastaza;Río Corrientes
Pastaza;Pastaza;Río Tigre
Pastaza;Pastaza;Sarayacu
Pastaza;Pastaza;Simón Bolívar - Pastaza
Pastaza;Pastaza;Tarqui - Pastaza
Pastaza;Pastaza;Teniente Hugo Ortíz
Pastaza;Pastaza;Veracruz
Pastaza;Santa Clara;San José - Santa Clara
Pastaza;Santa Clara;Santa Clara - Santa Clara
Pichincha;Cayambe;Ascázubi
Pichincha;Cayambe;Ayora
Pichincha;Cayambe;Cangahua
Pichincha;Cayambe;Cayambe
Pichincha;Cayambe;Juan Montalvo - Cayambe
Pichincha;Cayambe;Olmedo - Cayambe
Pichincha;Cayambe;Otón
Pichincha;Cayambe;Santa Rosa de Cuzubamba
Pichincha;Mejía;Alóag
Pichincha;Mejía;Aloasí
Pichincha;Mejía;Cutuglahua
Pichincha;Mejía;El Chaupi
Pichincha;Mejía;Machachi
Pichincha;Mejía;Manuel Cornejo Astorga
Pichincha;Mejía;Tambillo - Mejía
Pichincha;Mejía;Uyumbicho
Pichincha;Pedro Moncayo;La Esperanza - Pedro Moncayo
Pichincha;Pedro Moncayo;Malchinguí
Pichincha;Pedro Moncayo;Tabacundo
Pichincha;Pedro Moncayo;Tocachi
Pichincha;Pedro Moncayo;Tupigachi
Pichincha;Pedro Vicente Maldonado;Pedro Vicente Maldonado
Pichincha;Puerto Quito;Puerto Quito
Pichincha;Quito;Alangasí
Pichincha;Quito;Amaguaña
Pichincha;Quito;Atahualpa - Quito
Pichincha;Quito;Belisario Quevedo
Pichincha;Quito;Calacalí
Pichincha;Quito;Calderón - Quito
Pichincha;Quito;Carcelén
Pichincha;Quito;Centro Histórico
Pichincha;Quito;Chavezpamba
Pichincha;Quito;Checa - Quito
Pichincha;Quito;Chilibulo
Pichincha;Quito;Chillogallo
Pichincha;Quito;Chimbacalle
Pichincha;Quito;Cochapamba
Pichincha;Quito;Comité del Pueblo
Pichincha;Quito;Conocoto
Pichincha;Quito;Cotocollao
Pichincha;Quito;Cumbayá
Pichincha;Quito;El Condado
Pichincha;Quito;El Quinche
Pichincha;Quito;Gualea
Pichincha;Quito;Guamaní
Pichincha;Quito;Guangopolo
Pichincha;Quito;Guayllabamba
Pichincha;Quito;Iñaquito
Pichincha;Quito;Itchimbía
Pichincha;Quito;Jipijapa
Pichincha;Quito;Kennedy
Pichincha;Quito;La Argelia
Pichincha;Quito;La Concepción - Quito
Pichincha;Quito;La Ecuatoriana
Pichincha;Quito;La Ferroviaria
Pichincha;Quito;La Libertad - Quito
Pichincha;Quito;La Magdalena
Pichincha;Quito;La Mena
Pichincha;Quito;La Merced - Quito
Pichincha;Quito;Llano Chico
Pichincha;Quito;Lloa
Pichincha;Quito;Mariscal Sucre - Quito
Pichincha;Quito;Nanegal
Pichincha;Quito;Nanegalito
Pichincha;Quito;Nayón
Pichincha;Quito;Nono
Pichincha;Quito;Pacto
Pichincha;Quito;Píntag
Pichincha;Quito;Perucho
Pichincha;Quito;Pifo
Pichincha;Quito;Pomasqui
Pichincha;Quito;Ponceano
Pichincha;Quito;Puéllaro
Pichincha;Quito;Puembo
Pichincha;Quito;Puengasí
Pichincha;Quito;Quitumbe
Pichincha;Quito;Rumipamba
Pichincha;Quito;San Antonio - Quito
Pichincha;Quito;San Bartolo
Pichincha;Quito;San Isidro de El Inca
Pichincha;Quito;San José de Minas
Pichincha;Quito;San Juan - Quito
Pichincha;Quito;Solanda
Pichincha;Quito;Tababela
Pichincha;Quito;Tumbaco
Pichincha;Quito;Turubamba
Pichincha;Quito;Yaruquí
Pichincha;Quito;Zámbiza
Pichincha;Rumiñahui;Cotogchoa
Pichincha;Rumiñahui;Rumipamba - Rumiñahui
Pichincha;Rumiñahui;San Pedro de Taboada
Pichincha;Rumiñahui;San Rafael - Rumiñahui
Pichincha;Rumiñahui;Sangolquí
Pichincha;San Miguel de los Bancos;Mindo
Pichincha;San Miguel de los Bancos;San Miguel de los Bancos
Tungurahua;Píllaro;Poaló - Píllaro
Santa Elena;La Libertad;La Libertad - La Libertad
Santa Elena;Salinas;Anconcito
Santa Elena;Salinas;Carlos Espinoza Larrea
Santa Elena;Salinas;Enríquez Gallo
Santa Elena;Salinas;José Luis Tamayo
Santa Elena;Salinas;Santa Rosa - Salinas
Santa Elena;Salinas;Vicente Rocafuerte
Santa Elena;Santa Elena;Atahualpa - Santa Elena
Santa Elena;Santa Elena;Ballenita
Santa Elena;Santa Elena;Chanduy
Santa Elena;Santa Elena;Colonche
Santa Elena;Santa Elena;Manglaralto
Santa Elena;Santa Elena;San José de Ancón
Santa Elena;Santa Elena;Santa Elena - Santa Elena
Santa Elena;Santa Elena;Simón Bolívar - Santa Elena
Santo Domingo de los Tsáchilas;La Concordia;La Concordia
Santo Domingo de los Tsáchilas;La Concordia;Las Villegas
Santo Domingo de los Tsáchilas;La Concordia;Monterrey
Santo Domingo de los Tsáchilas;La Concordia;Plan Piloto
Santo Domingo de los Tsáchilas;Santo Domingo de los Tsáchilas;Abraham Calazacón
Santo Domingo de los Tsáchilas;Santo Domingo de los Tsáchilas;Alluriquín
Santo Domingo de los Tsáchilas;Santo Domingo de los Tsáchilas;Bombolí
Santo Domingo de los Tsáchilas;Santo Domingo de los Tsáchilas;Chiguilpe
Santo Domingo de los Tsáchilas;Santo Domingo de los Tsáchilas;El Esfuerzo
Santo Domingo de los Tsáchilas;Santo Domingo de los Tsáchilas;Luz de América
Santo Domingo de los Tsáchilas;Santo Domingo de los Tsáchilas;Puerto Limón
Santo Domingo de los Tsáchilas;Santo Domingo de los Tsáchilas;Río Toachi
Santo Domingo de los Tsáchilas;Santo Domingo de los Tsáchilas;Río Verde - Santo Domingo de los Tsáchilas
Santo Domingo de los Tsáchilas;Santo Domingo de los Tsáchilas;San Jacinto del Búa
Santo Domingo de los Tsáchilas;Santo Domingo de los Tsáchilas;Santa María del Toachi
Santo Domingo de los Tsáchilas;Santo Domingo de los Tsáchilas;Santo Domingo de los Tsáchilas de los Colorados
Santo Domingo de los Tsáchilas;Santo Domingo de los Tsáchilas;Valle Hermoso - Santo Domingo de los Tsáchilas
Santo Domingo de los Tsáchilas;Santo Domingo de los Tsáchilas;Zaracay
Sucumbíos;Cascales;El Dorado - Cascales
Sucumbíos;Cascales;Santa Rosa de Sucumbíos
Sucumbíos;Cascales;Sevilla - Cascales
Sucumbíos;Cuyabeno;Aguas Negras
Sucumbíos;Cuyabeno;Cuyabeno
Sucumbíos;Cuyabeno;Tarapoa
Sucumbíos;Gonzalo Pizarro;El Reventador
Sucumbíos;Gonzalo Pizarro;Gonzalo Pizarro
Sucumbíos;Gonzalo Pizarro;Lumbaquí
Sucumbíos;Gonzalo Pizarro;Puerto Libre
Sucumbíos;Lago Agrio;Dureno
Sucumbíos;Lago Agrio;El Eno
Sucumbíos;Lago Agrio;General Farfán
Sucumbíos;Lago Agrio;Jambelí - Lago Agrio
Sucumbíos;Lago Agrio;Nueva Loja
Sucumbíos;Lago Agrio;Pacayacu
Sucumbíos;Lago Agrio;Santa Cecilia
Sucumbíos;Putumayo;Palma Roja
Sucumbíos;Putumayo;Puerto Bolívar - Putumayo
Sucumbíos;Putumayo;Puerto El Carmen de Putumayo
Sucumbíos;Putumayo;Puerto Rodríguez
Sucumbíos;Putumayo;Santa Elena - Putumayo
Sucumbíos;Shushufindi;Limoncocha
Sucumbíos;Shushufindi;Pañacocha
Sucumbíos;Shushufindi;San Pedro de los Cofanes
Sucumbíos;Shushufindi;San Roque - Shushufindi
Sucumbíos;Shushufindi;Shushufindi
Sucumbíos;Shushufindi;Siete de Julio
Sucumbíos;Sucumbíos;El Playón de San Francisco
Sucumbíos;Sucumbíos;La Bonita
Sucumbíos;Sucumbíos;La Sofía
Sucumbíos;Sucumbíos;Rosa Florida
Sucumbíos;Sucumbíos;Santa Bárbara
Tungurahua;Ambato;Ambatillo
Tungurahua;Ambato;Atahualpa - Ambato
Tungurahua;Ambato;Atocha
Tungurahua;Ambato;Augusto N. Martínez (Mundugleo)
Tungurahua;Ambato;Celiano Monge
Tungurahua;Ambato;Constantino Fernández
Tungurahua;Ambato;Cunchibamba
Tungurahua;Ambato;Huachi Chico
Tungurahua;Ambato;Huachi Grande
Tungurahua;Ambato;Huachi Loreto
Tungurahua;Ambato;Izamba
Tungurahua;Ambato;Juan Benigno Vela
Tungurahua;Ambato;La Matríz - Ambato
Tungurahua;Ambato;La Merced - Ambato
Tungurahua;Ambato;La Península
Tungurahua;Ambato;Matriz - Ambato
Tungurahua;Ambato;Montalvo - Ambato
Tungurahua;Ambato;Montalvo - Ambato
Tungurahua;Ambato;Pasa
Tungurahua;Ambato;Picaigua
Tungurahua;Ambato;Pilahuín
Tungurahua;Ambato;Pishilata
Tungurahua;Ambato;Quisapincha
Tungurahua;Ambato;San Bartolomé de Pinllo
Tungurahua;Ambato;San Fernando - Ambato
Tungurahua;Ambato;San Francisco - Ambato
Tungurahua;Ambato;Santa Rosa - Ambato
Tungurahua;Ambato;Totoras
Tungurahua;Ambato;Unamuncho
Tungurahua;Baños de Agua Santa;Baños de Agua Santa
Tungurahua;Baños de Agua Santa;Lligua
Tungurahua;Baños de Agua Santa;Río Negro
Tungurahua;Baños de Agua Santa;Río Verde - Baños de Agua Santa
Tungurahua;Baños de Agua Santa;Ulba
Tungurahua;Cevallos;Cevallos
Tungurahua;Mocha;Mocha
Tungurahua;Mocha;Pinguilí
Tungurahua;Píllaro;Baquerizo Moreno
Tungurahua;Píllaro;Ciudad Nueva
Tungurahua;Píllaro;Emilio María Terán
Tungurahua;Píllaro;Marcos Espinel
Tungurahua;Píllaro;Píllaro
Tungurahua;Píllaro;Presidente Urbina
Tungurahua;Píllaro;San Andrés - Píllaro
Tungurahua;Píllaro;San José de Poaló
Tungurahua;Píllaro;San Miguelito
Tungurahua;Patate;El Triunfo - Patate
Tungurahua;Patate;Los Andes - Patate
Tungurahua;Patate;Patate
Tungurahua;Patate;Sucre - Patate
Tungurahua;Pelileo;Benítez (Pachanlica)
Tungurahua;Pelileo;Bolívar - Pelileo
Tungurahua;Pelileo;Chiquicha
Tungurahua;Pelileo;Cotaló
Tungurahua;Pelileo;El Rosario - Pelileo
Tungurahua;Pelileo;García Moreno - Pelileo
Tungurahua;Pelileo;Guambaló
Tungurahua;Pelileo;Pelileo
Tungurahua;Pelileo;Pelileo Grande
Tungurahua;Pelileo;Salasaca
Tungurahua;Quero;Quero
Tungurahua;Quero;Rumipamba - Quero
Tungurahua;Quero;Yanayacu
Tungurahua;Tisaleo;Quinchicoto
Tungurahua;Tisaleo;Tisaleo
Zamora Chinchipe;Centinela del Cóndor;Zumbi
Zamora Chinchipe;Chinchipe;Chito
Zamora Chinchipe;Chinchipe;El Chorro
Zamora Chinchipe;Chinchipe;La Chonta
Zamora Chinchipe;Chinchipe;Pucapamba
Zamora Chinchipe;Chinchipe;San Andrés - Chinchipe
Zamora Chinchipe;Chinchipe;Zumba
Zamora Chinchipe;El Pangui;El Guisme
Zamora Chinchipe;El Pangui;El Pangui
Zamora Chinchipe;El Pangui;Pachicutza
Zamora Chinchipe;El Pangui;Tundayme
Zamora Chinchipe;Nangaritza;Guayzimi
Zamora Chinchipe;Nangaritza;Nuevo Paraíso - Nangaritza
Zamora Chinchipe;Nangaritza;Zurmi
Zamora Chinchipe;Palanda;El Porvenir
Zamora Chinchipe;Palanda;La Canela
Zamora Chinchipe;Palanda;Palanda
Zamora Chinchipe;Palanda;San Francisco del Vergel
Zamora Chinchipe;Palanda;Valladolid
Zamora Chinchipe;Paquisha;Bellavista - Paquisha
Zamora Chinchipe;Paquisha;Nuevo Quito
Zamora Chinchipe;Paquisha;Paquisha
Zamora Chinchipe;Yacuambí;28 de Mayo (San José de Yacuambi)
Zamora Chinchipe;Yacuambí;La Paz - Yacuambí
Zamora Chinchipe;Yacuambí;Tutupali
Zamora Chinchipe;Yantzaza;Chicaña
Zamora Chinchipe;Yantzaza;Los Encuentros
Zamora Chinchipe;Yantzaza;Yantzaza
Zamora Chinchipe;Zamora;Cumbaratza
Zamora Chinchipe;Zamora;El Limón
Zamora Chinchipe;Zamora;Guadalupe
Zamora Chinchipe;Zamora;Imbana
Zamora Chinchipe;Zamora;Sabanilla - Zamora
Zamora Chinchipe;Zamora;San Carlos de las Minas
Zamora Chinchipe;Zamora;Timbara
Zamora Chinchipe;Zamora;Zamora
